full_code,section,body_system,operation,operation_definition,body_part_code,body_part,approach_code,approach,device_code,device,qualifier_code,qualifier
0YJ10ZZ,Medical and Surgical,"Anatomical Regions, Lower Extremities",Inspection,Visually and/or manually exploring a body part,1,"Buttock, Left",0,Open,Z,No Device,Z,No Qualifier
0YJ13ZZ,Medical and Surgical,"Anatomical Regions, Lower Extremities",Inspection,Visually and/or manually exploring a body part,1,"Buttock, Left",3,Percutaneous,Z,No Device,Z,No Qualifier
0YJ14ZZ,Medical and Surgical,"Anatomical Regions, Lower Extremities",Inspection,Visually and/or manually exploring a body part,1,"Buttock, Left",4,Percutaneous Endoscopic,Z,No Device,Z,No Qualifier
0YJ1XZZ,Medical and Surgical,"Anatomical Regions, Lower Extremities",Inspection,Visually and/or manually exploring a body part,1,"Buttock, Left",X,External,Z,No Device,Z,No Qualifier
0YJ50ZZ,Medical and Surgical,"Anatomical Regions, Lower Extremities",Inspection,Visually and/or manually exploring a body part,5,"Inguinal Region, Right",0,Open,Z,No Device,Z,No Qualifier
0YJ53ZZ,Medical and Surgical,"Anatomical Regions, Lower Extremities",Inspection,Visually and/or manually exploring a body part,5,"Inguinal Region, Right",3,Percutaneous,Z,No Device,Z,No Qualifier
0YJ54ZZ,Medical and Surgical,"Anatomical Regions, Lower Extremities",Inspection,Visually and/or manually exploring a body part,5,"Inguinal Region, Right",4,Percutaneous Endoscopic,Z,No Device,Z,No Qualifier
0YJ5XZZ,Medical and Surgical,"Anatomical Regions, Lower Extremities",Inspection,Visually and/or manually exploring a body part,5,"Inguinal Region, Right",X,External,Z,No Device,Z,No Qualifier
0YJ60ZZ,Medical and Surgical,"Anatomical Regions, Lower Extremities",Inspection,Visually and/or manually exploring a body part,6,"Inguinal Region, Left",0,Open,Z,No Device,Z,No Qualifier
0YJ63ZZ,Medical and Surgical,"Anatomical Regions, Lower Extremities",Inspection,Visually and/or manually exploring a body part,6,"Inguinal Region, Left",3,Percutaneous,Z,No Device,Z,No Qualifier
0YJ64ZZ,Medical and Surgical,"Anatomical Regions, Lower Extremities",Inspection,Visually and/or manually exploring a body part,6,"Inguinal Region, Left",4,Percutaneous Endoscopic,Z,No Device,Z,No Qualifier
0YJ6XZZ,Medical and Surgical,"Anatomical Regions, Lower Extremities",Inspection,Visually and/or manually exploring a body part,6,"Inguinal Region, Left",X,External,Z,No Device,Z,No Qualifier
0YJ70ZZ,Medical and Surgical,"Anatomical Regions, Lower Extremities",Inspection,Visually and/or manually exploring a body part,7,"Femoral Region, Right",0,Open,Z,No Device,Z,No Qualifier
0YJ73ZZ,Medical and Surgical,"Anatomical Regions, Lower Extremities",Inspection,Visually and/or manually exploring a body part,7,"Femoral Region, Right",3,Percutaneous,Z,No Device,Z,No Qualifier
0YJ74ZZ,Medical and Surgical,"Anatomical Regions, Lower Extremities",Inspection,Visually and/or manually exploring a body part,7,"Femoral Region, Right",4,Percutaneous Endoscopic,Z,No Device,Z,No Qualifier
0YJ7XZZ,Medical and Surgical,"Anatomical Regions, Lower Extremities",Inspection,Visually and/or manually exploring a body part,7,"Femoral Region, Right",X,External,Z,No Device,Z,No Qualifier
0YJ80ZZ,Medical and Surgical,"Anatomical Regions, Lower Extremities",Inspection,Visually and/or manually exploring a body part,8,"Femoral Region, Left",0,Open,Z,No Device,Z,No Qualifier
0YJ83ZZ,Medical and Surgical,"Anatomical Regions, Lower Extremities",Inspection,Visually and/or manually exploring a body part,8,"Femoral Region, Left",3,Percutaneous,Z,No Device,Z,No Qualifier
0YJ84ZZ,Medical and Surgical,"Anatomical Regions, Lower Extremities",Inspection,Visually and/or manually exploring a body part,8,"Femoral Region, Left",4,Percutaneous Endoscopic,Z,No Device,Z,No Qualifier
0YJ8XZZ,Medical and Surgical,"Anatomical Regions, Lower Extremities",Inspection,Visually and/or manually exploring a body part,8,"Femoral Region, Left",X,External,Z,No Device,Z,No Qualifier
0YJ90ZZ,Medical and Surgical,"Anatomical Regions, Lower Extremities",Inspection,Visually and/or manually exploring a body part,9,"Lower Extremity, Right",0,Open,Z,No Device,Z,No Qualifier
0YJ93ZZ,Medical and Surgical,"Anatomical Regions, Lower Extremities",Inspection,Visually and/or manually exploring a body part,9,"Lower Extremity, Right",3,Percutaneous,Z,No Device,Z,No Qualifier
0YJ94ZZ,Medical and Surgical,"Anatomical Regions, Lower Extremities",Inspection,Visually and/or manually exploring a body part,9,"Lower Extremity, Right",4,Percutaneous Endoscopic,Z,No Device,Z,No Qualifier
0YJ9XZZ,Medical and Surgical,"Anatomical Regions, Lower Extremities",Inspection,Visually and/or manually exploring a body part,9,"Lower Extremity, Right",X,External,Z,No Device,Z,No Qualifier
0YJA0ZZ,Medical and Surgical,"Anatomical Regions, Lower Extremities",Inspection,Visually and/or manually exploring a body part,A,"Inguinal Region, Bilateral",0,Open,Z,No Device,Z,No Qualifier
0YJA3ZZ,Medical and Surgical,"Anatomical Regions, Lower Extremities",Inspection,Visually and/or manually exploring a body part,A,"Inguinal Region, Bilateral",3,Percutaneous,Z,No Device,Z,No Qualifier
0YJA4ZZ,Medical and Surgical,"Anatomical Regions, Lower Extremities",Inspection,Visually and/or manually exploring a body part,A,"Inguinal Region, Bilateral",4,Percutaneous Endoscopic,Z,No Device,Z,No Qualifier
0YJAXZZ,Medical and Surgical,"Anatomical Regions, Lower Extremities",Inspection,Visually and/or manually exploring a body part,A,"Inguinal Region, Bilateral",X,External,Z,No Device,Z,No Qualifier
0YJB0ZZ,Medical and Surgical,"Anatomical Regions, Lower Extremities",Inspection,Visually and/or manually exploring a body part,B,"Lower Extremity, Left",0,Open,Z,No Device,Z,No Qualifier
0YJB3ZZ,Medical and Surgical,"Anatomical Regions, Lower Extremities",Inspection,Visually and/or manually exploring a body part,B,"Lower Extremity, Left",3,Percutaneous,Z,No Device,Z,No Qualifier
0YJB4ZZ,Medical and Surgical,"Anatomical Regions, Lower Extremities",Inspection,Visually and/or manually exploring a body part,B,"Lower Extremity, Left",4,Percutaneous Endoscopic,Z,No Device,Z,No Qualifier
0YJBXZZ,Medical and Surgical,"Anatomical Regions, Lower Extremities",Inspection,Visually and/or manually exploring a body part,B,"Lower Extremity, Left",X,External,Z,No Device,Z,No Qualifier
0YJC0ZZ,Medical and Surgical,"Anatomical Regions, Lower Extremities",Inspection,Visually and/or manually exploring a body part,C,"Upper Leg, Right",0,Open,Z,No Device,Z,No Qualifier
0YJC3ZZ,Medical and Surgical,"Anatomical Regions, Lower Extremities",Inspection,Visually and/or manually exploring a body part,C,"Upper Leg, Right",3,Percutaneous,Z,No Device,Z,No Qualifier
0YJC4ZZ,Medical and Surgical,"Anatomical Regions, Lower Extremities",Inspection,Visually and/or manually exploring a body part,C,"Upper Leg, Right",4,Percutaneous Endoscopic,Z,No Device,Z,No Qualifier
0YJCXZZ,Medical and Surgical,"Anatomical Regions, Lower Extremities",Inspection,Visually and/or manually exploring a body part,C,"Upper Leg, Right",X,External,Z,No Device,Z,No Qualifier
0YJD0ZZ,Medical and Surgical,"Anatomical Regions, Lower Extremities",Inspection,Visually and/or manually exploring a body part,D,"Upper Leg, Left",0,Open,Z,No Device,Z,No Qualifier
0YJD3ZZ,Medical and Surgical,"Anatomical Regions, Lower Extremities",Inspection,Visually and/or manually exploring a body part,D,"Upper Leg, Left",3,Percutaneous,Z,No Device,Z,No Qualifier
0YJD4ZZ,Medical and Surgical,"Anatomical Regions, Lower Extremities",Inspection,Visually and/or manually exploring a body part,D,"Upper Leg, Left",4,Percutaneous Endoscopic,Z,No Device,Z,No Qualifier
0YJDXZZ,Medical and Surgical,"Anatomical Regions, Lower Extremities",Inspection,Visually and/or manually exploring a body part,D,"Upper Leg, Left",X,External,Z,No Device,Z,No Qualifier
0YJE0ZZ,Medical and Surgical,"Anatomical Regions, Lower Extremities",Inspection,Visually and/or manually exploring a body part,E,"Femoral Region, Bilateral",0,Open,Z,No Device,Z,No Qualifier
0YJE3ZZ,Medical and Surgical,"Anatomical Regions, Lower Extremities",Inspection,Visually and/or manually exploring a body part,E,"Femoral Region, Bilateral",3,Percutaneous,Z,No Device,Z,No Qualifier
0YJE4ZZ,Medical and Surgical,"Anatomical Regions, Lower Extremities",Inspection,Visually and/or manually exploring a body part,E,"Femoral Region, Bilateral",4,Percutaneous Endoscopic,Z,No Device,Z,No Qualifier
0YJEXZZ,Medical and Surgical,"Anatomical Regions, Lower Extremities",Inspection,Visually and/or manually exploring a body part,E,"Femoral Region, Bilateral",X,External,Z,No Device,Z,No Qualifier
0YJF0ZZ,Medical and Surgical,"Anatomical Regions, Lower Extremities",Inspection,Visually and/or manually exploring a body part,F,"Knee Region, Right",0,Open,Z,No Device,Z,No Qualifier
0YJF3ZZ,Medical and Surgical,"Anatomical Regions, Lower Extremities",Inspection,Visually and/or manually exploring a body part,F,"Knee Region, Right",3,Percutaneous,Z,No Device,Z,No Qualifier
0YJF4ZZ,Medical and Surgical,"Anatomical Regions, Lower Extremities",Inspection,Visually and/or manually exploring a body part,F,"Knee Region, Right",4,Percutaneous Endoscopic,Z,No Device,Z,No Qualifier
0YJFXZZ,Medical and Surgical,"Anatomical Regions, Lower Extremities",Inspection,Visually and/or manually exploring a body part,F,"Knee Region, Right",X,External,Z,No Device,Z,No Qualifier
0YJG0ZZ,Medical and Surgical,"Anatomical Regions, Lower Extremities",Inspection,Visually and/or manually exploring a body part,G,"Knee Region, Left",0,Open,Z,No Device,Z,No Qualifier
0YJG3ZZ,Medical and Surgical,"Anatomical Regions, Lower Extremities",Inspection,Visually and/or manually exploring a body part,G,"Knee Region, Left",3,Percutaneous,Z,No Device,Z,No Qualifier
0YJG4ZZ,Medical and Surgical,"Anatomical Regions, Lower Extremities",Inspection,Visually and/or manually exploring a body part,G,"Knee Region, Left",4,Percutaneous Endoscopic,Z,No Device,Z,No Qualifier
0YJGXZZ,Medical and Surgical,"Anatomical Regions, Lower Extremities",Inspection,Visually and/or manually exploring a body part,G,"Knee Region, Left",X,External,Z,No Device,Z,No Qualifier
0YJH0ZZ,Medical and Surgical,"Anatomical Regions, Lower Extremities",Inspection,Visually and/or manually exploring a body part,H,"Lower Leg, Right",0,Open,Z,No Device,Z,No Qualifier
0YJH3ZZ,Medical and Surgical,"Anatomical Regions, Lower Extremities",Inspection,Visually and/or manually exploring a body part,H,"Lower Leg, Right",3,Percutaneous,Z,No Device,Z,No Qualifier
0YJH4ZZ,Medical and Surgical,"Anatomical Regions, Lower Extremities",Inspection,Visually and/or manually exploring a body part,H,"Lower Leg, Right",4,Percutaneous Endoscopic,Z,No Device,Z,No Qualifier
0YJHXZZ,Medical and Surgical,"Anatomical Regions, Lower Extremities",Inspection,Visually and/or manually exploring a body part,H,"Lower Leg, Right",X,External,Z,No Device,Z,No Qualifier
0YJJ0ZZ,Medical and Surgical,"Anatomical Regions, Lower Extremities",Inspection,Visually and/or manually exploring a body part,J,"Lower Leg, Left",0,Open,Z,No Device,Z,No Qualifier
0YJJ3ZZ,Medical and Surgical,"Anatomical Regions, Lower Extremities",Inspection,Visually and/or manually exploring a body part,J,"Lower Leg, Left",3,Percutaneous,Z,No Device,Z,No Qualifier
0YJJ4ZZ,Medical and Surgical,"Anatomical Regions, Lower Extremities",Inspection,Visually and/or manually exploring a body part,J,"Lower Leg, Left",4,Percutaneous Endoscopic,Z,No Device,Z,No Qualifier
